frame,time,Head_x,Head_y,Head_z,Neck_x,Neck_y,Neck_z,Spine_x,Spine_y,Spine_z,Spine1_x,Spine1_y,Spine1_z,Spine2_x,Spine2_y,Spine2_z,Spine3_x,Spine3_y,Spine3_z,Hips_x,Hips_y,Hips_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftArm_x,LeftArm_y,LeftArm_z,LeftForeArm_x,LeftForeArm_y,LeftForeArm_z,LeftHand_x,LeftHand_y,LeftHand_z,LeftHandThumb_x,LeftHandThumb_y,LeftHandThumb_z,LeftHandIndex_x,LeftHandIndex_y,LeftHandIndex_z,LeftHandMiddle_x,LeftHandMiddle_y,LeftHandMiddle_z,LeftHandRing_x,LeftHandRing_y,LeftHandRing_z,LeftHandPinky_x,LeftHandPinky_y,LeftHandPinky_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightArm_x,RightArm_y,RightArm_z,RightForeArm_x,RightForeArm_y,RightForeArm_z,RightHand_x,RightHand_y,RightHand_z,RightHandThumb_x,RightHandThumb_y,RightHandThumb_z,RightHandIndex_x,RightHandIndex_y,RightHandIndex_z,RightHandMiddle_x,RightHandMiddle_y,RightHandMiddle_z,RightHandRing_x,RightHandRing_y,RightHandRing_z,RightHandPinky_x,RightHandPinky_y,RightHandPinky_z,LeftUpLeg_x,LeftUpLeg_y,LeftUpLeg_z,LeftLeg_x,LeftLeg_y,LeftLeg_z,LeftFoot_x,LeftFoot_y,LeftFoot_z,LeftToeBase_x,LeftToeBase_y,LeftToeBase_z,RightUpLeg_x,RightUpLeg_y,RightUpLeg_z,RightLeg_x,RightLeg_y,RightLeg_z,RightFoot_x,RightFoot_y,RightFoot_z,RightToeBase_x,RightToeBase_y,RightToeBase_z
10,0.083333,-97.26112828190816,639.8188176542761,-58.328117235597574,-57.68138409303985,495.18247957346057,-39.92583296085697,-3.8443595023688664,72.84867613589712,-5.762043676326584,-19.798144927965907,272.38615842236015,-19.445688066658114,-19.798144927965907,272.38615842236015,-19.445688066658114,-19.798144927965907,272.38615842236015,-19.445688066658114,-524.5992543820136,991.9973314864919,365.28647295992477,-19.524327403827083,433.4417010754564,-7.314055952228868,66.12310551892247,439.08591766589063,106.01028635000341,119.13661141485898,202.24465687322436,249.94175431561155,85.1029136091906,-46.74753003540732,362.14218089789495,59.99211212331512,-74.39457931455811,339.52684549567323,72.14964470369233,-132.95952735750927,366.165711093603,92.74445796923396,-128.25003248203666,367.1202740223265,112.17150346740688,-119.18258112530441,367.76384993016336,131.77461240277785,-110.07485227336699,368.4155613912508,-70.52025883769295,419.7622683314462,-61.79755205727511,-152.93292934983447,392.2438205082584,-174.31703576891806,-238.7833186980273,132.40702749751966,-243.12859737398384,-328.03258035716885,-126.31365549684938,-214.10188034086065,-320.0235770623201,-140.40648472894085,-173.56034842245234,-344.78236481808347,-201.00687108446147,-172.1869636143075,-336.95924819036117,-204.6406651113437,-191.49582909389744,-328.92251016503945,-203.7918237353083,-211.36372900250012,-320.81891229443664,-202.97405069467646,-231.39670482855303,60.90969157907409,8.950901056654054,72.52668253529183,-6.80506578164699,-378.14982170424025,231.0968569289274,64.13500668172634,-816.2075807987915,287.35071623361904,70.67612711072768,-971.5792581277067,289.2422947803612,-60.90969172607193,-8.950886235912648,-72.52668718822181,-41.854957968800434,-431.96462139165,-56.00166714354387,9.691954408313226,-876.2564639145071,-62.26817815347161,-104.72358198044427,-975.6965018631911,-27.519324220564123
11,0.091667,-97.21226940544116,639.813537986505,-58.43300587856105,-57.644735473945744,495.17727460308186,-39.98179875959576,-3.842245866631008,72.84453798692994,-5.765728774454059,-19.78057216310121,272.3779844770727,-19.468550681622016,-19.78057216310121,272.3779844770727,-19.468550681622016,-19.78057216310121,272.3779844770727,-19.468550681622016,-524.6473378359244,991.9957502341254,365.3251130400463,-19.501080817452085,433.4346654484603,-7.352012707037669,66.1177261816686,439.0954314736259,105.99313818779427,119.13849086413236,202.2902562704483,249.9813065553996,85.19575163680472,-46.68015194833157,362.2575821598088,60.10407053205192,-74.34578456172679,339.64375331474133,72.28466323611346,-132.89754445138283,366.3010704072984,92.87689683235345,-128.17749063526935,367.25918835896925,112.2992485494728,-119.10015365870112,367.90488784213886,131.8976455306804,-109.98244520806817,368.55875183023113,-70.48075058476668,419.7530934477775,-61.85018508021628,-152.8551343835367,392.224478463079,-174.39520976963118,-238.69048939196284,132.38100510993942,-243.20028041021123,-327.9550515949546,-126.33388087407548,-214.16893110718507,-319.959747948289,-140.42279427833515,-173.62333034353205,-344.7226165776743,-201.02154054039823,-172.25122759365547,-336.89359629023573,-204.65790025293148,-191.5572176072252,-328.85050657518286,-203.8116971861308,-211.42266125170556,-320.7405143413114,-202.99657870389365,-231.453156870817,60.89195438735206,8.953527078305882,72.54125285499954,-6.80601345167379,-378.1606804098686,231.08566421897086,64.18925906379734,-816.2128870963506,287.3131068917423,70.72407575203854,-971.5848747191292,289.200932789047,-60.891952366702824,-8.953509868784653,-72.54125490360552,-41.80707254005847,-431.96700769312235,-56.04503766010994,9.743071300923983,-876.2584988706096,-62.30909033218241,-104.67738374701688,-975.6925403175077,-27.559267515301045
12,0.1,-97.15882578486705,639.8119913628686,-58.531847618278434,-57.603497704152645,495.1734586211568,-40.039116975578025,-3.839730703506433,72.8401523237448,-5.769860049438735,-19.76062391556743,272.3694401131747,-19.492728995306493,-19.76062391556743,272.3694401131747,-19.492728995306493,-19.76062391556743,272.3694401131747,-19.492728995306493,-524.6991881692529,991.9924254888481,365.3646248684635,-19.473599897291606,433.42725586763595,-7.391320105341235,66.11769528019714,439.1038378960429,105.97382076312948,119.14079591039936,202.33464063031045,250.02027965700262,85.28069370901383,-46.61293221773022,362.37214910703614,60.209848398876275,-74.29636152343218,339.7569879929259,72.41254070243001,-132.83604235664885,366.4307397265321,93.00207425595514,-128.1052307708824,367.3938941414481,112.4195815136213,-119.01781558092847,368.04332577058256,132.0131134980605,-109.88993319157461,368.7009695268376,-70.43734683171687,419.7440962032608,-61.90398482326583,-152.77142899125747,392.20507403808085,-174.4759430841801,-238.59735416673033,132.35666746283783,-243.27413505588393,-327.88616361407253,-126.34880053651892,-214.23341030269407,-319.90356531141384,-140.432629357875,-173.68353747872823,-344.6733054646153,-201.02852194180963,-172.30940670831578,-336.8393407158399,-204.66854813842966,-191.6127005142152,-328.79067161542883,-203.82611375755147,-211.47604627531422,-320.6750648946174,-203.01479114175467,-231.5044195284958,60.87465321029322,8.956286342749554,72.55543427684073,-6.808246787162995,-378.17019501446737,231.07631297301737,64.24712961610447,-816.2162451164778,287.2757642874217,70.77625763639358,-971.5885285130553,289.1590108325287,-60.874651695674785,-8.956273704496189,-72.55543219645925,-41.75744862735652,-431.9695191869775,-56.09022747084768,9.794263041121788,-876.2608614688872,-62.35152433449208,-104.63109271339948,-975.6885634924195,-27.59968685063344
13,0.108333,-97.09768154840457,639.8143463730486,-58.626279990910476,-57.555275787263085,495.1712951862746,-40.098332961524534,-3.8366312305861783,72.83561145662856,-5.774419720220421,-19.737310537019027,272.3607428784816,-19.518402797496037,-19.737310537019027,272.3607428784816,-19.518402797496037,-19.737310537019027,272.3607428784816,-19.518402797496037,-524.7551009174474,991.987894589133,365.4053965517844,-19.439875453433846,433.4197073446454,-7.4324519482514795,66.1254223322488,439.1104333468671,105.95160591296329,119.1464404768906,202.376986832786,250.0575665909321,85.35652196624399,-46.54679275754046,362.4833238282964,60.30838655768831,-74.247298665557,339.86390430806995,72.53121080476413,-132.77577523691366,366.5530518600416,93.11794780642879,-128.03418218450363,367.5230332420968,112.53052963197243,-118.93665936139976,368.17803919683564,132.11911246945223,-109.79857529530412,368.8413242483639,-70.38816618581949,419.73573437679875,-61.959361544798284,-152.68029856636755,392.1864847923573,-174.55947882623641,-238.50263778032797,132.3349825025121,-243.350462207776,-327.82496103974995,-126.35738387696767,-214.29610855475948,-319.85447517380715,-140.43518122367908,-173.74175821940833,-344.63284175315806,-201.0274480914767,-172.36322307280943,-336.7945209817673,-204.67193489510294,-191.66390698493302,-328.7407450105927,-203.83408254683533,-211.52537691990676,-320.61999546125304,-203.02738243463688,-231.5518492661021,60.85805954225748,8.958997791590264,72.56902200109732,-6.812114105571345,-378.1783958580937,231.0686988441699,64.30914092782471,-816.2176062837268,287.2380626134353,70.83331203353546,-971.5901524173603,289.11690679429176,-60.85805987359399,-8.95899295682861,-72.56901653853413,-41.70627273059735,-431.9719322480769,-56.136156837816586,9.847200246109047,-876.2631078385814,-62.394791095177794,-104.5825579251362,-975.6850805182133,-27.64103892197218
14,0.116667,-97.02611899754176,639.8198703496116,-58.71826101735191,-57.497660966649846,495.1706967578664,-40.15959271689401,-3.8326514860044734,72.83101385395283,-5.779267262482657,-19.709433321611094,272.3521285962761,-19.545358249561236,-19.709433321611094,272.3521285962761,-19.545358249561236,-19.709433321611094,272.3521285962761,-19.545358249561236,-524.8155511318743,991.9829974797409,365.44769292275737,-19.397893586522677,433.41227441438656,-7.475486098968134,66.14288815707728,439.1150318116108,105.92646538520486,119.15811523878466,202.41700267159007,250.09270800905495,85.42317389011838,-46.482274143686816,362.5892788476316,60.39915967253977,-74.19910599279433,339.9631577026614,72.6388382487753,-132.7169336782785,366.6679549679543,93.2227738564089,-127.9649392002119,367.6465441113759,112.63053017989023,-118.8576576104164,368.30886227167775,132.21426197680444,-109.70972770896452,368.9795433259036,-70.33126485070261,419.72842525260535,-62.016367568931855,-152.58039937873332,392.1697545243767,-174.64558330421227,-238.40496204731903,132.31693181632966,-243.42882291200993,-327.76943493669114,-126.35891621837538,-214.3570902170555,-319.8111524869664,-140.42999229516397,-173.7980119441374,-344.5992400120076,-201.0181524676707,-172.4137295723399,-336.75670971550966,-204.66764026085195,-191.711757920673,-328.6978968773566,-203.83492295761,-211.57139901407078,-320.5720702347596,-203.03340981716752,-231.59601683551438,60.84238570160567,8.961264268701779,72.58188845212784,-6.817296363428905,-378.1858487498969,231.0623212205224,64.3758645286128,-816.2175349767722,287.1991746656055,70.89578558179278,-971.5903011924619,289.0745557261494,-60.84238513128789,-8.96126746323797,-72.5818817206989,-41.65342807059032,-431.97377222294875,-56.18122179148857,9.905191794675517,-876.2643834909443,-62.43772030303058,-104.5277849867449,-975.6825773284286,-27.68373496471013
15,0.125,-96.94203976410425,639.8278273920173,-58.8097307618899,-57.428732923373175,495.1716485508996,-40.222897131029576,-3.8275004703543387,72.82654327357295,-5.7842052094496115,-19.675874413710098,272.34399973968766,-19.57320113198987,-19.675874413710098,272.34399973968766,-19.57320113198987,-19.675874413710098,272.34399973968766,-19.57320113198987,-524.8811154416879,991.978316335638,365.49159068807825,-19.346034693922014,433.4053801085052,-7.5203321303758806,66.17137527456148,439.11823188062533,105.89873821238464,119.17737377441568,202.4552525510568,250.12588843966438,85.4812709855085,-46.418956200210175,362.6896045095781,60.48161296010935,-74.15105076212164,340.05526070605885,72.73369140374888,-132.65866499733085,366.77675533474553,93.31497046716277,-127.89721544727907,367.7652895265894,112.71826772963504,-118.78105720133297,368.43616214429824,132.2975158531953,-109.62417642082866,369.115491201816,-70.26503768776882,419.72265264888443,-62.07491352725475,-152.4707282565543,392.1559415615286,-174.73386791417295,-238.30309200121704,132.30334765942928,-243.5082293793203,-327.71710922639465,-126.35305903190019,-214.41597838981335,-319.77200092632955,-140.4169395676987,-173.8518253496505,-344.57082639667806,-201.00056420578417,-172.4613524479857,-336.723795393522,-204.65546789722742,-191.75652542688792,-328.6595745313146,-203.82831361089853,-211.6141995962837,-320.52829418263434,-203.03241970330816,-231.6368240472803,60.82773287019542,8.962627521640682,72.59400562572057,-6.822832551436113,-378.1933855135873,231.0566000630838,64.44795780828359,-816.2169196729486,287.15845773967897,70.96400277399023,-971.5898740526377,289.0315256312903,-60.82772661770253,-8.962636600362341,-72.59399969181071,-41.59885117459005,-431.9745456631179,-56.224821520488405,9.969869875629193,-876.2640035552861,-62.48013816017605,-104.46467107664739,-975.680991694515,-27.727842408387247
16,0.133333,-96.8445398269904,639.8384171041132,-58.902488578340325,-57.34771848595278,495.1746765373433,-40.28824795725215,-3.8210605812195864,72.82251797454799,-5.789085767476471,-19.636072466663073,272.33701074146643,-19.601627005518566,-19.636072466663073,272.33701074146643,-19.601627005518566,-19.636072466663073,272.33701074146643,-19.601627005518566,-524.9520682849322,991.9738457157232,365.5372684344062,-19.283632980637506,433.39969223595415,-7.5668840340400045,66.2112409635652,439.12118315841224,105.86874072629459,119.20443151856732,202.49286918251843,250.15744741048928,85.53135863994117,-46.35564462737502,362.7848791044031,60.55479326733922,-74.10139117160384,340.14177321390565,72.81425619424796,-132.59943600764245,366.8808161737107,93.39317817621284,-127.82999893516416,367.8798959283576,112.79263849364763,-118.70634065198438,368.55985347683577,132.36802916612595,-109.54190131358584,369.24836144116784,-70.188767544242,419.71905536836323,-62.134933395670984,-152.35085089943516,392.14615857794706,-174.8241760487056,-238.1962237855978,132.2950330205577,-243.58779865169487,-327.66588855358395,-126.3395602970083,-214.4728244658532,-319.735942185169,-140.39593764643428,-173.90311048435066,-344.5468819993352,-200.9744689055729,-172.5067697597567,-336.6946297971925,-204.63518300411968,-191.79871645384492,-328.6241652478238,-203.8140044859354,-211.65409527613338,-320.4865864883701,-203.02413959602939,-231.67439651397348,60.814015421619295,8.962808007717818,72.60547866105911,-6.827859778370675,-378.20164018803797,231.05117772296126,64.52594207203364,-816.2164776922216,287.11532451908437,71.03786879555115,-971.5896187319128,288.98690000932925,-60.814000457310044,-8.962818861618027,-72.60547454808855,-41.542693013466895,-431.9740408328579,-56.26864644374693,10.038503014672921,-876.2620539243937,-62.52386096271013,-104.39589079436635,-975.6798053229707,-27.773270944983146
17,0.141667,-96.73395692098177,639.8525915055216,-58.997548795795524,-57.25528056941455,495.1805279546116,-40.355507603123186,-3.813445185104711,72.81922322686462,-5.793837494896561,-19.590286607608405,272.3317232720923,-19.63051017986933,-19.590286607608405,272.3317232720923,-19.63051017986933,-19.590286607608405,272.3317232720923,-19.63051017986933,-525.0280963918515,991.9694698453018,365.58522687729874,-19.21124706296049,433.3957669915641,-7.614953450751717,66.26182436115397,439.1248450837899,105.83671856413056,119.23834303454396,202.5306233015475,250.18742646559082,85.57350323217523,-46.291452463434666,362.8757155976033,60.61754765744112,-74.04871472558546,340.2239988193241,72.87975132686827,-132.53826385728394,366.98034559322275,93.45671072809355,-127.76255252026432,367.9898104991729,112.85309011180682,-118.6330083592062,368.67871370312355,132.42538577531477,-109.4626376570583,369.3762552244507,-70.10291448229358,419.7181206736202,-62.19631260536127,-152.2211174081308,392.1412276217417,-174.91655524215096,-238.08419538870874,132.29253764913477,-243.66721537671896,-327.6145920153122,-126.31838412588245,-214.52875695263612,-319.70276367039855,-140.3670857184551,-173.9528557354842,-344.5274701971708,-200.93986850947726,-172.55168460463562,-336.66885877552005,-204.60676746475855,-191.8398661581603,-328.59086604662815,-203.79196060670614,-211.69243713503818,-320.44569000426003,-203.00851595225467,-231.7098998016673,60.800898565398285,8.961798637767062,72.61658816658591,-6.832332072813024,-378.2109092374648,231.0457942332998,64.6098862583483,-816.2165843911715,287.0688402558766,71.11688691852741,-971.5899418962634,288.9392842356367,-60.80087499358686,-8.96180611289395,-72.61658570862446,-41.48481314810337,-431.97236436623854,-56.31572541116932,10.106409785490593,-876.2592095949074,-62.57145101123278,-104.32615534436655,-975.6788562043105,-27.820285516943436
18,0.15,-96.61126743992972,639.8707552246176,-59.09435695424317,-57.153245405553605,495.18919886816275,-40.42421672336755,-3.804888733958872,72.81665312212021,-5.79839688272629,-19.539465180001134,272.328083472674,-19.65978736891292,-19.539465180001134,272.328083472674,-19.65978736891292,-19.539465180001134,272.328083472674,-19.65978736891292,-525.1083739884086,991.9657408042187,365.63605310538446,-19.130453024731516,433.3935278233164,-7.664168000089253,66.3215882650082,439.1292793788258,105.80300834608441,119.27699931332657,202.56802029769892,250.2154636175075,85.6074560389931,-46.2268647828085,362.9623507607913,60.668984622294495,-73.99326950678542,340.302577091487,72.93054634114444,-132.47578512852118,367.0745722060052,93.50594863944562,-127.69540984878932,368.09362307416654,112.89997856312017,-118.56150130464889,368.7908058285828,132.4699168222051,-109.38672768536986,369.4967070129212,-70.00897660833283,419.7196781936053,-62.25872833870946,-152.08289528057543,392.14103361858054,-175.0107919287924,-237.96765212317206,132.2956201004544,-243.74674318561543,-327.5630204200249,-126.29024339671847,-214.58566312309284,-319.6728508416366,-140.33115518141864,-174.00285791590053,-344.512686082453,-200.89766446808454,-172.59844390186524,-336.64625123673704,-204.57103546949497,-191.88220219680255,-328.5591284616303,-203.76290485562106,-211.73131926470865,-320.4047363840391,-202.9861843742416,-231.7452924847246,60.78783519643835,8.959736845431385,72.62777615704056,-6.83702872416463,-378.2213787247639,231.0400052105971,64.69930143740461,-816.2174738719164,287.0177770585753,71.20038859544324,-971.5910879067294,288.8874098130315,-60.787805209207626,-8.959736057648755,-72.62777456973905,-41.42432710730361,-431.96968698455237,-56.36771862087508,10.172516989916623,-876.255880699094,-62.62373570176656,-104.25630013069083,-975.6788450230009,-27.869750986665117
19,0.158333,-96.47748242789231,639.8919465385443,-59.19090743682467,-57.0439208917164,495.19957055358805,-40.493556558707326,-3.7955840780228125,72.8145099869945,-5.802665512440305,-19.484851179851635,272.3254298809428,-19.689278059097983,-19.484851179851635,272.3254298809428,-19.689278059097983,-19.484851179851635,272.3254298809428,-19.689278059097983,-525.1918425477627,991.9638476373186,365.6898519523668,-19.043257682184827,433.3922861936813,-7.713954467047605,66.38857821419671,439.1336222343964,105.76815368644152,119.31713559218738,202.60327690540333,250.24107652934464,85.63288705218972,-46.1636869140521,363.04514994763497,60.70850685815731,-73.93694458747629,340.3782570762117,72.9677170257205,-132.414055367359,367.163124343377,93.54193021244369,-127.6303304112296,368.19040948123205,112.9342301437672,-118.49329912835273,368.8947431546716,132.50243340611974,-109.31536716639519,369.60786730600137,-69.90898651363783,419.72292031789186,-62.32155599180503,-151.93867972604573,392.1444962720781,-175.10585921730944,-237.84812840679933,132.30323442580908,-243.82671526616923,-327.5117801392308,-126.25662754950937,-214.64500376842864,-319.64673279245767,-140.28957711644668,-174.0545772465086,-344.502230812364,-200.84962932401535,-172.64865228301323,-336.6264094708032,-204.52963148392544,-191.92731051321704,-328.52850874262845,-203.72834315976166,-211.7723022559357,-320.36323893535524,-202.95851753482563,-231.78210863099878,60.774236784264374,8.956727049151441,72.63952383827143,-6.842999839983712,-378.2332565928339,231.03332889484625,64.79329105400667,-816.2193607785357,286.96136569920634,71.28765139629442,-971.5932581656707,288.83104270820303,-60.77420351300567,-8.956714714253236,-72.63952263109759,-41.360166562341156,-431.96602302681544,-56.4232561407174,10.241333743534074,-876.2516866230128,-62.67883832274953,-104.18153869261738,-975.6807075733677,-27.9226323630121
20,0.166667,-96.33339865264168,639.9146920201086,-59.28484614081251,-56.92931007578569,495.21036835264977,-40.56243884464397,-3.785620266787307,72.81255885990643,-5.806592797385857,-19.427587845106807,272.32323554636116,-19.718641585876643,-19.427587845106807,272.32323554636116,-19.718641585876643,-19.427587845106807,272.32323554636116,-19.718641585876643,-525.277377704113,991.964514446552,365.7459235150286,-18.95140572098141,433.391488525444,-7.763577605795666,66.46102872000979,439.13684462778764,105.73293022874813,119.354929819096,202.63436395067512,250.26414913708993,85.64917903786046,-46.1038104442352,363.1252644173096,60.73521662248038,-73.88179907552014,340.45269726745767,72.99176766091932,-132.35514007657488,367.24700854783634,93.56513424085685,-127.56914520809588,368.2806536950463,112.9562385566608,-118.43000665025622,368.99054498738496,132.52324065495,-109.24993653976534,369.7092875921795,-69.80483609413395,419.72721700923324,-62.38390654036381,-151.7917170727378,392.1505872242835,-175.19978702783834,-237.72790901762062,132.31441500078014,-243.9065742347781,-327.4621022859709,-126.21892170890641,-214.70672999246693,-319.624856367118,-140.2436612325645,-174.10809557108698,-344.4957189669233,-200.79740623722194,-172.70207324674155,-336.6091854070238,-204.4840832611726,-191.97507198201865,-328.4991594184978,-203.68967652445556,-211.81538326571416,-320.3216590276357,-202.92679197621231,-231.8204625750699,60.75966391321814,8.952827185998498,72.65219212208147,-6.851235483669612,-378.2465322593614,231.0257723491921,64.89059487435846,-816.2222187594793,286.90004592707413,71.37764170732112,-971.596407541784,288.7712787257019,-60.75963094720598,-8.95280248497085,-72.65219162767093,-41.29243864547301,-431.9613234534727,-56.479189756651806,10.318270946952477,-876.2459305984537,-62.73393025889776,-104.09681376989188,-975.6843692903554,-27.97904042402352
21,0.175,-96.17951279616574,639.9386195262414,-59.37435632342944,-56.810672812349694,495.22144913571975,-40.62963890823707,-3.775060898243666,72.81097685145485,-5.810309054731565,-19.36858219788712,272.32183727479844,-19.747541491749825,-19.36858219788712,272.32183727479844,-19.747541491749825,-19.36858219788712,272.32183727479844,-19.747541491749825,-525.3637227560006,991.9669524547998,365.8031064082819,-18.856018929538724,433.3914344243691,-7.812194381082963,66.53765720176519,439.13863739435806,105.6983332435853,119.38714759612427,202.66030353475543,250.28528720644005,85.65488465765586,-46.047952908770625,363.2044034594792,60.747306684422284,-73.82860309985888,340.5280655280919,73.00162996965204,-132.29980548631008,367.32806622768976,93.57449969466495,-127.51255378149051,368.3657892517343,112.96492735815205,-118.37225522909712,369.0792722202281,132.531246086476,-109.19100482206282,369.8016497876638,-69.69782756693256,419.7329544049286,-62.444790622476276,-151.64518161679098,392.1594996682925,-175.2901798488191,-237.60969433640537,132.32926938850733,-243.98412600840604,-327.41568710149556,-126.17744042138068,-214.76930226547915,-319.6075879393426,-140.19383141271496,-174.1621719456019,-344.49317333725406,-200.74154713584994,-172.75691736723093,-336.59518233668655,-204.43483542038882,-192.023954672162,-328.47230266647864,-203.64723525718261,-211.85927803363325,-320.28184889852366,-202.89122126073633,-231.85932045883663,60.74386474915434,8.948202726861435,72.66597012747297,-6.862920321267472,-378.26067210272885,231.01803122126879,64.9893213919179,-816.2255195373637,286.83534686330654,71.46861550411447,-971.5999983305951,288.7097987180699,-60.74383536454201,-8.948167165940259,-72.66597106730595,-41.22323576516143,-431.9557745146118,-56.533396557027544,10.403166862574569,-876.2385619844074,-62.78784760277591,-104.00356138364575,-975.6882955691698,-28.037761752979264
22,0.183333,-96.01585022511634,639.9648632746711,-59.45785286666155,-56.68866465623629,495.233829852198,-40.69384595499758,-3.76405545309044,72.8102437176656,-5.814115177758469,-19.30864761550399,272.3222104868267,-19.7757935352316,-19.30864761550399,272.3222104868267,-19.7757935352316,-19.30864761550399,272.3222104868267,-19.7757935352316,-525.4494383704821,991.9691686295005,365.8604498439015,-18.757768035686308,433.3930396301041,-7.85885161573162,66.61747780755076,439.139445922455,105.66557779298435,119.41215670217433,202.68146691935408,250.30581759394522,85.64756284839007,-45.99571938162508,363.2836963878304,60.74236096388465,-73.77707403784981,340.6056000699739,72.99516326077546,-132.2476928294431,367.40757897320225,93.56787542101931,-127.46012907393643,368.4470285214978,112.95811658752524,-118.31955107900413,369.162070871412,132.52424327989482,-109.13801536630328,369.8860284074242,-69.58871936932263,419.7413513057734,-62.50324758124691,-151.50146294173678,392.17269478035337,-175.37495345111785,-237.49617687676331,132.34902012398805,-244.0559463646198,-327.37438171941704,-126.13142019132945,-214.83072180249434,-319.59515636879917,-140.1396976256194,-174.21524850347382,-344.4949659755945,-200.68159131430895,-172.81112996586,-336.58556915306247,-204.38128698915455,-192.07225753646225,-328.4499156025248,-203.60027709732464,-211.90261087684758,-320.2466036148843,-202.8509150857721,-231.89763510656473,60.72664578760573,8.94322217087252,72.68097229548098,-6.879611666959512,-378.27476392587914,231.01097600192784,65.08683286897018,-816.2284180249919,286.76897319515575,71.55823845654066,-971.6031778242382,288.6478494685699,-60.726621703855805,-8.943178840100572,-72.68097494990471,-41.15592360649586,-431.94991031326015,-56.586002709168234,10.489387059302416,-876.2304844801715,-62.841640176883445,-103.90995079721618,-975.6905582148074,-28.09680157307661
23,0.191667,-95.8419273961209,639.9949365165525,-59.533135033634835,-56.5637950803639,495.2484902875851,-40.75355731892488,-3.752857529670945,72.81066209549834,-5.818269733252848,-19.248675598432627,272.3249765490542,-19.803209679374216,-19.248675598432627,272.3249765490542,-19.803209679374216,-19.248675598432627,272.3249765490542,-19.803209679374216,-525.5331309206331,991.969360758098,365.9174591815672,-18.65728993511692,433.39684752487085,-7.9023541644581945,66.69944698221184,439.1395782302757,105.6361778308534,119.43020702134098,202.6985902260058,250.32748503031485,85.62468659344196,-45.9469873191818,363.36269606445376,60.71884696187269,-73.72763531002748,340.68442774017427,72.97106158364637,-132.19884306502337,367.48540514875674,93.54385708818577,-127.4115903041433,368.52471147494134,112.93424234867874,-118.27131065285622,369.23970227364043,132.50051128778938,-109.09007894180414,369.96360800379136,-69.47808032472263,419.75338471542483,-62.558253364090746,-151.36198638353184,392.19183596439484,-175.45263233652676,-237.38955508643357,132.3751702918002,-244.11897344004467,-327.33958915251304,-126.0798066977915,-214.88942575973903,-319.5874029855803,-140.0806777039391,-174.2662229424604,-344.5011196189172,-200.6168743517373,-172.86327772241634,-336.581143522947,-204.3225913548254,-192.11890127156923,-328.43358388841614,-203.5477756976211,-211.9446182932221,-320.21829898661684,-202.80465895769063,-231.9349612984003,60.70775314797986,8.938318480412937,72.69735502466911,-6.902697265741092,-378.28808027687637,231.00499938001943,65.18029106567224,-816.2303230165041,286.70208465345013,71.64446333769703,-971.605327239757,288.5860843275527,-60.70773406606194,-8.938271996666742,-72.69735906711409,-41.09361065603035,-431.94435185405155,-56.63797041622024,10.569122193885928,-876.2228605406768,-62.89668530253873,-103.82454867877055,-975.6903419162591,-28.154378436807626
